BENE_SEX_IDENT_CD,BENE_AGE_CAT_CD,CC_ALZHDMTA,CC_CANCER,CC_CHF,CC_CHRNKIDN,CC_COPD,CC_DEPRESSN,CC_DIABETES,CC_ISCHMCHT,CC_OSTEOPRS,CC_RA_OA,CC_STRKETIA,CC_2_OR_MORE,DUAL_STUS,BENE_COUNT_PA_LT_12,AVE_MO_EN_PA_LT_12,AVE_PA_PAY_PA_LT_12,AVE_IP_PAY_PA_LT_12,AVE_SNF_PAY_PA_LT_12,AVE_OTH_PAY_PA_LT_12,AVE_IP_ADM_PA_LT_12,AVE_SNF_DAYS_PA_LT_12,BENE_COUNT_PA_EQ_12,AVE_PA_PAY_PA_EQ_12,AVE_IP_PAY_PA_EQ_12,AVE_SNF_PAY_PA_EQ_12,AVE_OTH_PAY_PA_EQ_12,AVE_IP_ADM_PA_EQ_12,AVE_SNF_DAYS_PA_EQ_12,BENE_COUNT_PB_LT_12,AVE_MO_EN_PB_LT_12,AVE_PB_PAY_PB_LT_12,AVE_CA_PAY_PB_LT_12,AVE_OP_PAY_PB_LT_12,AVE_OTH_PAY_PB_LT_12,AVE_CA_VST_PB_LT_12,AVE_OP_VST_PB_LT_12,BENE_COUNT_PB_EQ_12,AVE_PB_PAY_PB_EQ_12,AVE_CA_PAY_PB_EQ_12,AVE_OP_PAY_PB_EQ_12,AVE_OTH_PAY_PB_EQ_12,AVE_CA_VST_PB_EQ_12,AVE_OP_VST_PB_EQ_12,BENE_COUNT_PC_LT_12,AVE_MO_EN_PC_LT_12,BENE_COUNT_PC_EQ_12,BENE_COUNT_PD_LT_12,AVE_MO_EN_PD_LT_12,AVE_PDE_CST_PD_LT_12,AVE_PDE_PD_LT_12,BENE_COUNT_PD_EQ_12,AVE_PDE_CST_PD_EQ_12,AVE_PDE_PD_EQ_12
2,6,1,1,0,0,0,0,1,0,1,1,0,1,0,,,,,,,,,66,10539,4407,,,0.667,,,,,,,,,,66,8034,4057,1813,2164,10.788,6.485,,,,,,,,,,
2,6,1,1,0,0,0,0,1,0,1,1,0,1,1,,,,,,,,,31,,,,,,,,,,,,,,,32,8493,4506,1786,2201,7.219,6.219,,,,,,,,36,6274,69.222
2,6,1,1,0,0,0,0,1,1,0,0,0,1,0,51,7.51,20280,9131,4258,6891,1.098,11.745,186,8797,4637,2462,1698,0.516,6.242,51,7.51,7202,4091,1277,1834,5.961,4.059,185,7245,3793,1866,1586,9.714,5.67,,,,,,,,103,3988,51.864
2,6,1,1,0,0,0,0,1,1,0,0,0,1,1,35,6.971,13711,9752,,,0.8,,107,9573,3098,2722,3753,0.449,7.327,35,6.971,4207,2242,878,1087,1.886,4.514,110,6416,3366,1800,1250,6.318,7,,,,35,6.686,2139,36,111,5483,74.982
2,6,1,1,0,0,0,0,1,1,0,0,1,1,0,,,,,,,,,32,14304,,,,,,,,,,,,,,33,8765,4626,1740,2399,12.606,6,,,,,,,,,,
2,6,1,1,0,0,0,0,1,1,0,1,0,1,0,,,,,,,,,105,11036,4747,3375,2914,0.495,9.324,,,,,,,,,105,9020,4216,1568,3236,10.61,5.381,,,,,,,,58,3727,51.897
2,6,1,1,0,0,0,0,1,1,0,1,0,1,1,,,,,,,,,79,11016,3680,,,0.481,,,,,,,,,,82,9120,3710,2636,2774,7.39,7.622,,,,,,,,76,5493,77.553
2,6,1,1,0,0,0,0,1,1,1,0,0,1,0,,,,,,,,,80,6895,,,,,,,,,,,,,,80,8984,5166,1675,2143,13.8,6.263,,,,,,,,39,3728,49.026
2,6,1,1,0,0,0,0,1,1,1,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,6,1,1,0,0,0,0,1,1,1,1,0,1,0,,,,,,,,,57,15916,8447,5443,2026,0.825,13.246,,,,,,,,,57,12776,6424,3033,3319,16.158,7.386,,,,,,,,32,4831,50.5
2,6,1,1,0,0,0,0,1,1,1,1,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,31,11294,6866,1601,2827,9.129,6.194,,,,,,,,,,
2,6,1,1,0,0,0,1,0,0,0,0,0,1,0,99,7.354,17667,6722,3568,7377,0.949,10.162,400,9572,4348,2350,2874,0.523,6.098,99,7.354,5857,3478,1292,1087,4.434,4.121,402,6210,3418,1579,1213,8.154,5.438,,,,53,7.283,1751,29.075,187,3487,45.225
2,6,1,1,0,0,0,1,0,0,0,0,0,1,1,60,8.283,15066,2840,2803,9423,0.433,8.8,177,8626,2595,3369,2662,0.333,9.87,60,8.183,3590,1706,,,1.1,,184,5687,3074,2189,424,3.272,8,,,,66,7.015,2157,33.318,179,4745,66.112
2,6,1,1,0,0,0,1,0,0,0,0,1,1,0,,,,,,,,,42,23317,14182,6842,2293,1.405,16.048,,,,,,,,,42,7257,4844,1542,871,10.286,6.452,,,,,,,,,,
2,6,1,1,0,0,0,1,0,0,0,0,1,1,1,,,,,,,,,43,12288,2886,,,0.395,,,,,,,,,,43,5206,2549,,,1.209,,,,,,,,,41,4366,77.927
2,6,1,1,0,0,0,1,0,0,0,1,0,1,0,36,7.056,15841,6546,3042,6253,1.111,8.833,234,11479,5161,4024,2294,0.624,10.034,36,7.056,6697,3066,1138,2493,3.833,3.028,234,7987,4001,1840,2146,9.829,6.205,,,,,,,,113,3867,53.035
2,6,1,1,0,0,0,1,0,0,0,1,0,1,1,,,,,,,,,132,12674,4318,5215,3141,0.568,13.962,,,,,,,,,134,7659,3589,2438,1632,3.679,8.41,,,,30,7.367,2144,31.9,127,4566,71.504
2,6,1,1,0,0,0,1,0,0,0,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,6,1,1,0,0,0,1,0,0,0,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,6,1,1,0,0,0,1,0,0,1,0,0,1,0,30,8.5,25833,10694,7148,7991,1,21.767,245,10740,4711,4422,1607,0.58,8.824,30,8.5,6534,4392,1097,1045,4.1,4.8,245,6864,3727,2034,1103,9.853,6.951,,,,,,,,118,4626,49.415
2,6,1,1,0,0,0,1,0,0,1,0,0,1,1,,,,,,,,,91,9355,3580,,,0.462,,,,,,,,,,91,6195,3051,2571,573,4.099,7.516,,,,,,,,85,4942,69.671
2,6,1,1,0,0,0,1,0,0,1,1,0,1,0,,,,,,,,,209,14463,7083,4651,2729,0.818,11.751,,,,,,,,,209,9164,4339,2138,2687,10.9,7.115,,,,,,,,117,4360,57.239
2,6,1,1,0,0,0,1,0,0,1,1,0,1,1,,,,,,,,,95,15940,6034,6355,3551,0.716,18.821,,,,,,,,,95,8293,4405,3048,840,4.568,10.505,,,,,,,,84,5196,73.143
2,6,1,1,0,0,0,1,0,1,0,0,0,1,0,38,8.263,31092,14425,6158,10509,1.263,14.947,169,10418,5266,2875,2277,0.74,7.686,38,8.263,6929,4658,1107,1164,5.263,4.763,169,7932,4258,1959,1715,9.473,6.988,,,,,,,,80,3787,54.513
2,6,1,1,0,0,0,1,0,1,0,0,0,1,1,31,7.677,21070,7194,4692,9184,0.742,13.548,99,11258,3936,3197,4125,0.475,10.202,30,7.567,4514,2845,,,1.767,,100,6175,3243,2088,844,4.2,7.28,,,,30,6.867,2302,40.1,96,4488,71.698
2,6,1,1,0,0,0,1,0,1,0,0,1,1,0,,,,,,,,,32,20519,9590,,,1.25,,,,,,,,,,32,8648,5728,,,10.75,,,,,,,,,,,
2,6,1,1,0,0,0,1,0,1,0,1,0,1,0,,,,,,,,,133,14286,6391,5409,2486,0.88,12.421,,,,,,,,,133,10955,5508,2170,3277,12.226,7.744,,,,,,,,63,3540,51.159
2,6,1,1,0,0,0,1,0,1,0,1,0,1,1,,,,,,,,,83,11890,4911,,,0.59,,,,,,,,,,85,9219,4946,2393,1880,7,9.235,,,,,,,,83,4871,69.361
2,6,1,1,0,0,0,1,0,1,0,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,6,1,1,0,0,0,1,0,1,1,0,0,1,0,,,,,,,,,103,13211,6655,4858,1698,0.854,11.049,,,,,,,,,104,10869,5674,3319,1876,12.404,7.769,,,,,,,,46,4054,59.196
2,6,1,1,0,0,0,1,0,1,1,0,0,1,1,,,,,,,,,46,13581,7431,,,0.674,,,,,,,,,,47,7270,3378,3257,635,4.809,8.213,,,,,,,,45,5338,68.556
2,6,1,1,0,0,0,1,0,1,1,1,0,1,0,,,,,,,,,96,18874,8440,7883,2551,1.042,20.135,,,,,,,,,97,11738,5935,2041,3762,13.031,6.897,,,,,,,,48,4312,66.25
2,6,1,1,0,0,0,1,0,1,1,1,0,1,1,,,,,,,,,49,21564,9725,,,1.143,,,,,,,,,,50,10195,5453,2600,2142,7.54,7.8,,,,,,,,45,5146,75.333
2,6,1,1,0,0,0,1,0,1,1,1,1,1,0,,,,,,,,,31,25144,13063,9354,2727,1.581,21.677,,,,,,,,,31,12638,7135,2445,3058,16.806,7.516,,,,,,,,,,
2,6,1,1,0,0,0,1,1,0,0,0,0,1,0,,,,,,,,,86,12138,6771,3232,2135,0.744,8.047,,,,,,,,,85,7062,3676,1301,2085,8.235,5.047,,,,,,,,34,4551,58.588
2,6,1,1,0,0,0,1,1,0,0,0,0,1,1,,,,,,,,,75,7904,2732,,,0.32,,,,,,,,,,78,6644,2945,2328,1371,4.692,7.987,,,,,,,,81,5286,77.457
2,6,1,1,0,0,0,1,1,0,0,1,0,1,0,,,,,,,,,65,11403,4859,4019,2525,0.662,11.077,,,,,,,,,66,12501,5935,3080,3486,10.273,7.5,,,,,,,,32,5543,67.188
2,6,1,1,0,0,0,1,1,0,0,1,0,1,1,,,,,,,,,54,8450,4090,,,0.444,,,,,,,,,,54,7435,3336,3268,831,3.056,9.407,,,,,,,,55,6323,84.964
2,6,1,1,0,0,0,1,1,0,1,0,0,1,0,,,,,,,,,43,13524,4750,,,0.744,,,,,,,,,,44,9766,4799,1215,3752,10.068,6.159,,,,,,,,,,
2,6,1,1,0,0,0,1,1,0,1,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,6,1,1,0,0,0,1,1,0,1,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,6,1,1,0,0,0,1,1,1,0,0,0,1,0,,,,,,,,,61,14600,9521,,,0.869,,,,,,,,,,61,12006,6183,2597,3226,10.77,5.918,,,,,,,,31,5787,69.129
2,6,1,1,0,0,0,1,1,1,0,0,0,1,1,,,,,,,,,38,14504,7731,,,0.868,,,,,,,,,,39,10169,5126,3231,1812,5.513,8.436,,,,,,,,36,5281,79.833
2,6,1,1,0,0,0,1,1,1,0,1,0,1,0,,,,,,,,,60,26639,12559,9453,4627,1.383,22.317,,,,,,,,,60,14246,8316,2511,3419,13.883,9.4,,,,,,,,30,5108,63.2
2,6,1,1,0,0,0,1,1,1,0,1,0,1,1,,,,,,,,,36,19217,8775,,,1.083,,,,,,,,,,36,11579,6099,2056,3424,8.583,7.306,,,,,,,,32,7066,95.469
2,6,1,1,0,0,0,1,1,1,1,1,0,1,0,,,,,,,,,32,17856,9230,,,1.281,,,,,,,,,,32,13050,6798,2584,3668,14.219,9.813,,,,,,,,,,
2,6,1,1,0,0,0,1,1,1,1,1,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,6,1,1,0,0,1,0,0,0,0,0,0,1,0,72,6.931,17251,8454,3201,5596,0.931,8.181,131,11722,4765,2683,4274,0.725,6.344,73,6.986,5671,4129,706,836,3.562,1.877,130,6805,4155,1485,1165,9.685,4.546,,,,35,6.429,1193,17.057,61,3528,33.984
2,6,1,1,0,0,1,0,0,0,0,0,0,1,1,,,,,,,,,42,9703,,,,,,,,,,,,,,42,5329,2571,,,4,,,,,,,,,41,4332,54.146
2,6,1,1,0,0,1,0,0,0,0,1,0,1,0,,,,,,,,,53,12467,5498,,,0.792,,,,,,,,,,52,8697,5113,1886,1698,11.077,5.096,,,,,,,,,,
2,6,1,1,0,0,1,0,0,0,0,1,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,6,1,1,0,0,1,0,0,0,1,0,0,1,0,,,,,,,,,69,11535,6560,3114,1861,0.826,7.203,,,,,,,,,70,8271,4616,1977,1678,10.929,6.3,,,,,,,,35,3184,43.4
2,6,1,1,0,0,1,0,0,0,1,1,0,1,0,,,,,,,,,56,16444,9300,5373,1771,1,15,,,,,,,,,56,8363,4600,2123,1640,9.964,6.786,,,,,,,,,,
2,6,1,1,0,0,1,0,0,1,0,0,0,1,0,40,7.25,24963,11519,5411,8033,1.2,12.825,88,10648,5540,1800,3308,0.761,4.136,40,7.25,6442,3832,1143,1467,4.575,3.075,88,6638,3820,1613,1205,11.773,5.864,,,,,,,,40,4766,44.7
2,6,1,1,0,0,1,0,0,1,0,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,6,1,1,0,0,1,0,0,1,0,1,0,1,0,,,,,,,,,44,11978,7472,,,0.841,,,,,,,,,,44,9207,4319,1468,3420,11.523,7.295,,,,,,,,,,
2,6,1,1,0,0,1,0,0,1,1,0,0,1,0,,,,,,,,,48,21465,9311,7059,5095,1.125,16.729,,,,,,,,,49,11531,6528,3066,1937,15.898,8.163,,,,,,,,,,
2,6,1,1,0,0,1,0,0,1,1,1,0,1,0,,,,,,,,,35,18795,8685,7946,2164,1.057,17.971,,,,,,,,,35,13908,7880,3304,2724,15.657,7.914,,,,,,,,,,
2,6,1,1,0,0,1,0,1,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,6,1,1,0,0,1,1,0,0,0,0,0,1,0,,,,,,,,,54,13799,6449,,,0.907,,,,,,,,,,54,7424,3776,2062,1586,8.537,7.611,,,,,,,,33,4433,61.636
2,6,1,1,0,0,1,1,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,6,1,1,0,0,1,1,0,0,0,1,0,1,0,,,,,,,,,39,12463,,,,,,,,,,,,,,39,10982,5036,3239,2707,13.051,7.179,,,,,,,,,,
2,6,1,1,0,0,1,1,0,0,0,1,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,6,1,1,0,0,1,1,0,0,1,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,6,1,1,0,0,1,1,0,0,1,1,0,1,0,,,,,,,,,36,29100,12495,11444,5161,1.556,32,,,,,,,,,36,11445,5948,2364,3133,11.389,8.028,,,,,,,,,,
2,6,1,1,0,0,1,1,0,1,0,0,0,1,0,,,,,,,,,38,24287,13163,8595,2529,1.368,22,,,,,,,,,38,10083,6821,1519,1743,10.974,5.211,,,,,,,,,,
2,6,1,1,0,0,1,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,6,1,1,0,0,1,1,0,1,1,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,6,1,1,0,0,1,1,0,1,1,1,0,1,0,,,,,,,,,31,25427,12575,,,1.677,,,,,,,,,,31,12527,8040,2320,2167,14.516,8.871,,,,,,,,,,
2,6,1,1,0,1,0,0,0,0,0,0,0,1,0,100,6.48,22546,13966,3405,5175,1.19,9.27,243,11229,5803,2173,3253,0.588,4.893,101,6.515,4962,3446,1132,384,3.604,3.059,243,7212,4248,1939,1025,9.794,6.082,,,,42,5.857,1568,16.714,106,3403,38.17
2,6,1,1,0,1,0,0,0,0,0,0,0,1,1,53,7.038,18139,10950,3929,3260,1.057,12.472,85,15103,5839,3315,5949,0.647,9.235,52,7.058,4298,2656,926,716,2.038,4.269,86,7177,4185,2054,938,5.547,7.163,,,,58,6.655,1949,31.793,81,4038,57.198
2,6,1,1,0,1,0,0,0,0,0,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,6,1,1,0,1,0,0,0,0,0,1,0,1,0,35,6.343,30518,18231,7658,4629,1.571,20.143,108,14679,6789,4355,3535,0.796,10.361,35,6.343,6558,4370,1159,1029,4.029,4.514,108,8580,4649,2236,1695,10.546,5.824,,,,,,,,48,2532,40.167
2,6,1,1,0,1,0,0,0,0,0,1,0,1,1,31,7.548,25656,12953,5021,7682,1.097,12.194,46,18202,8600,,,0.696,,31,7.548,5738,2906,,,1.806,,46,8149,3783,1876,2490,3.891,6.696,,,,,,,,49,4669,60.816
2,6,1,1,0,1,0,0,0,0,1,0,0,1,0,,,,,,,,,95,9496,5129,3382,985,0.663,8.221,,,,,,,,,95,7337,4539,1950,848,12.726,7.337,,,,,,,,41,3002,39.415
2,6,1,1,0,1,0,0,0,0,1,0,0,1,1,,,,,,,,,32,19825,,,,,,,,,,,,,,32,6612,3569,2246,797,8.906,6.531,,,,,,,,31,4010,55.258
2,6,1,1,0,1,0,0,0,0,1,1,0,1,0,,,,,,,,,63,9813,5956,,,0.651,,,,,,,,,,63,9127,4212,2865,2050,12.667,10.095,,,,,,,,30,3691,45.067
2,6,1,1,0,1,0,0,0,0,1,1,0,1,1,,,,,,,,,31,17935,,,,,,,,,,,,,,32,9439,3680,3214,2545,8,11.094,,,,,,,,,,
2,6,1,1,0,1,0,0,0,1,0,0,0,1,0,61,6.148,26048,16074,3027,6947,1.164,7.41,124,18534,9904,4927,3703,0.984,11.105,62,6.129,6053,4118,1263,672,4.661,2.952,124,8291,5351,1748,1192,10.565,6.984,,,,34,6.471,1552,23.353,51,3628,45.902
2,6,1,1,0,1,0,0,0,1,0,0,0,1,1,34,7.412,24433,14048,,,1.088,,31,22887,10947,,,1.065,,34,7.412,4917,3137,,,1.618,,33,8680,5638,,,4.788,,,,,30,6.633,2778,30.8,36,5396,52.861
2,6,1,1,0,1,0,0,0,1,0,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,6,1,1,0,1,0,0,0,1,0,1,0,1,0,,,,,,,,,82,20090,10038,5900,4152,1.195,14.244,,,,,,,,,81,11238,7236,2184,1818,13.568,6.642,,,,,,,,37,5667,49.351
2,6,1,1,0,1,0,0,0,1,0,1,0,1,1,,,,,,,,,35,16266,,,,,,,,,,,,,,37,10227,4984,2882,2361,6.73,9.108,,,,,,,,35,4083,64.686
2,6,1,1,0,1,0,0,0,1,1,0,0,1,0,,,,,,,,,56,13942,7346,,,0.732,,,,,,,,,,56,7811,4910,1538,1363,14.071,6.982,,,,,,,,,,
2,6,1,1,0,1,0,0,0,1,1,1,0,1,0,,,,,,,,,43,14431,7948,,,0.837,,,,,,,,,,44,12216,6491,2184,3541,12.614,5.75,,,,,,,,,,
2,6,1,1,0,1,0,0,0,1,1,1,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,6,1,1,0,1,0,0,1,0,0,0,0,1,0,32,5.406,24266,16761,3860,3645,1.188,9.906,104,9616,5362,1713,2541,0.606,4.769,32,5.344,6771,3737,1843,1191,3.094,2.781,102,8568,5448,1514,1606,13.078,6.647,,,,,,,,53,3924,46.925
2,6,1,1,0,1,0,0,1,0,0,0,0,1,1,46,6.565,27095,15977,5018,6100,1.522,14.609,51,17752,8498,5133,4121,0.863,13.745,45,6.533,7480,5643,1289,548,3.067,3.756,55,7082,3543,2769,770,6.091,7.964,,,,37,5.703,1282,25.324,63,4748,69.492
2,6,1,1,0,1,0,0,1,0,0,1,0,1,0,,,,,,,,,36,17069,10330,,,0.944,,,,,,,,,,36,10047,5665,1692,2690,11.5,7.5,,,,,,,,,,
2,6,1,1,0,1,0,0,1,0,0,1,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,6,1,1,0,1,0,0,1,0,1,0,0,1,0,,,,,,,,,34,10548,,,,,,,,,,,,,,34,6713,3925,1162,1626,9.559,4.882,,,,,,,,,,
2,6,1,1,0,1,0,0,1,1,0,0,0,1,0,,,,,,,,,90,14802,8986,4537,1279,1.033,12.189,,,,,,,,,89,11617,5499,4196,1922,13.146,7.865,,,,,,,,36,4877,54.972
2,6,1,1,0,1,0,0,1,1,0,0,0,1,1,,,,,,,,,39,17268,11341,,,1.051,,,,,,,,,,42,12180,6035,4090,2055,9.571,9.667,,,,,,,,43,5964,79.581
2,6,1,1,0,1,0,0,1,1,0,1,0,1,0,,,,,,,,,34,19734,11162,,,1.059,,,,,,,,,,34,14709,9119,2120,3470,14.059,8.206,,,,,,,,,,
2,6,1,1,0,1,0,0,1,1,0,1,0,1,1,,,,,,,,,31,18612,9259,,,1.065,,,,,,,,,,32,10035,4641,1847,3547,7.188,5.594,,,,,,,,32,8304,95.875
2,6,1,1,0,1,0,1,0,0,0,0,0,1,0,42,5.929,24923,16148,4078,4697,1.405,11.929,77,23191,10819,8864,3508,1.156,23.299,42,5.929,6257,4116,1397,744,2.714,3.786,77,7754,4964,1398,1392,9.026,5.403,,,,,,,,,,
2,6,1,1,0,1,0,1,0,0,0,0,0,1,1,,,,,,,,,40,13298,6008,,,0.625,,,,,,,,,,40,7445,4274,2439,732,5.55,7.325,,,,,,,,41,4311,67.829
2,6,1,1,0,1,0,1,0,0,0,1,0,1,0,,,,,,,,,61,23587,11500,9302,2785,1.393,23.525,,,,,,,,,62,9793,5624,2626,1543,11.081,6.758,,,,,,,,,,
2,6,1,1,0,1,0,1,0,0,0,1,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,6,1,1,0,1,0,1,0,0,1,0,0,1,0,,,,,,,,,37,22105,12263,,,1,,,,,,,,,,37,8863,5140,2113,1610,11.757,5.703,,,,,,,,,,
2,6,1,1,0,1,0,1,0,0,1,1,0,1,0,,,,,,,,,40,20965,11102,7762,2101,1.35,18.175,,,,,,,,,40,9608,5791,2097,1720,13.125,8.125,,,,,,,,,,
2,6,1,1,0,1,0,1,0,0,1,1,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,6,1,1,0,1,0,1,0,1,0,0,0,1,0,,,,,,,,,42,22206,11177,,,1.405,,,,,,,,,,44,8981,4758,1701,2522,9.636,7.591,,,,,,,,,,
2,6,1,1,0,1,0,1,0,1,0,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,6,1,1,0,1,0,1,0,1,0,1,0,1,0,,,,,,,,,31,23189,12693,,,1.548,,,,,,,,,,31,11204,6413,2626,2165,13.323,7.387,,,,,,,,,,
2,6,1,1,0,1,0,1,0,1,0,1,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,6,1,1,0,1,0,1,0,1,1,0,0,1,0,,,,,,,,,32,15223,,,,,,,,,,,,,,33,14797,7431,3324,4042,12.758,7.394,,,,,,,,,,
2,6,1,1,0,1,0,1,0,1,1,1,0,1,0,,,,,,,,,33,28120,14972,,,1.667,,,,,,,,,,33,13254,6946,1753,4555,11.515,5.818,,,,,,,,,,
2,6,1,1,0,1,0,1,1,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,6,1,1,0,1,0,1,1,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,6,1,1,0,1,0,1,1,1,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,6,1,1,0,1,0,1,1,1,0,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,6,1,1,0,1,1,0,0,0,0,0,0,1,0,,,,,,,,,34,8942,,,,,,,,,,,,,,34,8803,4661,2252,1890,12.971,8.912,,,,,,,,,,
2,6,1,1,0,1,1,0,0,1,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,6,1,1,1,0,0,0,0,0,0,0,0,1,0,121,6.372,21153,10885,4181,6087,1.083,9.744,276,10865,4932,2853,3080,0.511,7.366,120,6.408,4942,3228,1275,439,3.642,3.55,279,6057,3252,1865,940,8.183,5.659,,,,66,6,1092,19.439,136,2855,45.522
2,6,1,1,1,0,0,0,0,0,0,0,0,1,1,63,7.175,13290,4487,,,0.429,,128,13587,4210,4498,4879,0.516,13.172,67,6.925,3032,1795,764,473,1.746,2.94,130,5917,3161,1859,897,3.977,8.492,,,,67,6.164,1342,23.866,136,3840,60.809
2,6,1,1,1,0,0,0,0,0,0,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,6,1,1,1,0,0,0,0,0,0,1,0,1,0,51,6.686,15178,6758,2318,6102,0.863,7.039,121,11358,5180,2614,3564,0.636,6.256,51,6.686,5200,2036,1287,1877,3.137,2.843,122,7491,4239,1659,1593,10.041,6.705,,,,,,,,57,3162,50.491
2,6,1,1,1,0,0,0,0,0,0,1,0,1,1,37,6.784,17307,8459,,,0.703,,59,9786,3474,,,0.508,,38,6.737,4397,2172,,,1.526,,59,5357,2488,1741,1128,3.966,8.237,,,,37,6.243,2178,31.946,59,4112,74.508
2,6,1,1,1,0,0,0,0,0,1,0,0,1,0,,,,,,,,,128,14541,7640,5206,1695,0.898,11.82,,,,,,,,,127,8168,4306,2528,1334,10.236,9.087,,,,,,,,69,4170,56.797
2,6,1,1,1,0,0,0,0,0,1,0,0,1,1,,,,,,,,,35,,,,,,,,,,,,,,,36,5942,2363,,,4.306,,,,,,,,,34,3993,66.176
2,6,1,1,1,0,0,0,0,0,1,1,0,1,0,,,,,,,,,85,12314,5782,4200,2332,0.741,11.835,,,,,,,,,85,7733,4389,1805,1539,12.071,6.529,,,,,,,,48,4026,49.875
2,6,1,1,1,0,0,0,0,0,1,1,0,1,1,,,,,,,,,41,14260,5200,,,0.61,,,,,,,,,,42,8710,3798,,,5.643,,,,,,,,,37,4563,79.865
2,6,1,1,1,0,0,0,0,1,0,0,0,1,0,114,6.281,20204,11443,3366,5395,1.167,8.254,314,12089,5720,3198,3171,0.624,7.197,116,6.31,5813,3513,1201,1099,3.56,3.103,313,6776,3943,1604,1229,10.294,5.997,,,,73,6.137,1504,25.027,161,3496,56.652
2,6,1,1,1,0,0,0,0,1,0,0,0,1,1,66,6.879,22537,12462,3320,6755,0.97,10.076,138,15912,7343,4737,3832,0.71,12.87,68,6.926,5160,2795,1693,672,2.971,5.765,142,6408,3537,1566,1305,4.986,5.31,,,,69,6.565,2783,37.29,139,3608,64.115
2,6,1,1,1,0,0,0,0,1,0,0,1,1,0,,,,,,,,,51,29174,15718,6921,6535,1.961,16.941,,,,,,,,,51,11100,6623,1789,2688,10.706,5.941,,,,,,,,31,3081,59.161
2,6,1,1,1,0,0,0,0,1,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,6,1,1,1,0,0,0,0,1,0,1,0,1,0,53,5.981,21008,10617,2953,7438,1.094,7.811,165,16180,8275,5719,2186,0.964,15.036,52,5.962,6699,4224,599,1876,3.827,3.058,165,8704,4263,2440,2001,9.83,7.594,,,,32,5.844,1639,25.313,85,3300,56.294
2,6,1,1,1,0,0,0,0,1,0,1,0,1,1,57,5.877,16676,10619,2184,3873,0.965,7.509,106,13103,5158,3314,4631,0.538,9.462,58,5.828,5185,2929,1014,1242,2.328,3.983,109,7551,3633,1622,2296,5.982,6.789,,,,56,5.357,1901,29.786,109,4082,71.119
2,6,1,1,1,0,0,0,0,1,0,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
